,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
12433,70,1,0,7,0,0,1,0,0,0,0,1,0
12434,100,4,0,0,0,0,1,0,0,0,0,1,0
12435,115,4,0,38,0,1,0,0,0,1,0,0,0
12436,150,1,355,60,0,0,1,0,0,1,0,0,0
12437,105,5,343,10,0,1,0,0,0,0,0,1,0
12438,65,1,0,0,0,1,0,0,0,0,0,1,0
12439,70,1,0,1,0,0,1,0,0,0,0,1,0
12440,199,1,0,14,0,0,1,0,0,1,0,0,0
12441,125,3,0,2,0,1,0,0,0,1,0,0,0
12442,140,4,0,12,0,1,0,0,0,1,0,0,0
12443,85,1,259,154,0,1,0,0,0,0,0,1,0
12444,70,30,219,1,0,1,0,0,0,0,0,1,0
12445,89,1,0,3,0,0,1,0,0,1,0,0,0
12446,95,5,346,67,0,0,0,1,0,0,0,1,0
12447,70,1,0,0,0,0,0,1,0,0,0,1,0
12448,154,5,0,0,0,0,1,0,0,1,0,0,0
12449,220,1,0,8,0,0,1,0,0,1,0,0,0
12450,45,1,0,4,0,1,0,0,0,0,0,1,0
12451,59,60,0,6,0,0,1,0,0,0,0,1,0
12452,95,1,0,1,0,0,1,0,0,0,0,1,0
12453,129,1,0,0,0,0,1,0,0,0,0,1,0
12454,115,3,0,1,0,1,0,0,0,1,0,0,0
12455,105,3,0,4,0,0,1,0,0,0,0,1,0
12456,93,4,0,5,0,1,0,0,0,1,0,0,0
12457,40,6,0,5,0,0,1,0,0,0,0,1,0
12458,88,5,0,0,0,0,0,1,0,0,0,1,0
12459,85,1,0,1,0,1,0,0,0,1,0,0,0
12460,170,3,13,36,0,0,1,0,0,1,0,0,0
12461,75,2,0,2,0,0,1,0,0,0,0,1,0
12462,55,2,16,5,0,1,0,0,0,0,0,1,0
12463,199,2,0,10,0,0,1,0,0,1,0,0,0
12464,105,1,0,0,0,0,0,1,0,1,0,0,0
12465,485,3,64,21,0,0,1,0,0,1,0,0,0
12466,125,2,6,34,0,0,1,0,0,1,0,0,0
12467,150,6,0,0,0,0,1,0,0,1,0,0,0
12468,95,2,3,28,0,0,1,0,0,0,0,1,0
12469,200,1,0,1,0,0,1,0,0,1,0,0,0
12470,90,1,58,195,0,0,1,0,0,1,0,0,0
12471,120,5,0,0,0,0,1,0,0,1,0,0,0
12472,100,3,0,1,0,0,1,0,0,1,0,0,0
12473,70,1,0,21,0,1,0,0,0,0,0,1,0
12474,110,29,123,5,0,0,1,0,0,1,0,0,0
12475,96,3,0,18,0,1,0,0,0,1,0,0,0
12476,50,1,0,0,0,1,0,0,0,0,0,1,0
12477,175,1,0,3,0,1,0,0,0,1,0,0,0
12478,70,3,0,1,0,0,1,0,0,0,0,1,0
12479,75,4,112,19,0,0,1,0,0,0,0,1,0
12480,51,2,365,41,1,0,0,0,0,0,0,1,0
12481,80,1,0,1,0,1,0,0,0,1,0,0,0
12482,110,30,0,3,0,0,1,0,0,1,0,0,0
12483,80,3,0,1,0,0,1,0,0,0,0,1,0
12484,60,1,0,0,0,1,0,0,0,0,0,1,0
12485,170,29,179,1,0,0,1,0,0,1,0,0,0
12486,155,29,179,0,0,0,1,0,0,1,0,0,0
12487,65,1,94,182,0,0,1,0,0,0,0,1,0
12488,115,30,154,5,0,0,1,0,0,1,0,0,0
12489,150,29,155,1,0,0,1,0,0,1,0,0,0
12490,700,1,248,1,0,0,0,1,0,0,0,1,0
12491,125,30,108,4,0,0,1,0,0,1,0,0,0
12492,75,1,0,0,0,1,0,0,0,0,0,1,0
12493,150,29,154,4,0,0,1,0,0,1,0,0,0
12494,170,1,0,112,0,0,1,0,0,0,0,1,0
12495,150,29,163,4,0,0,1,0,0,1,0,0,0
12496,150,30,93,4,0,0,1,0,0,1,0,0,0
12497,45,2,194,8,0,0,1,0,0,0,0,1,0
12498,55,1,0,0,0,0,1,0,0,1,0,0,0
12499,100,1,0,0,0,0,1,0,0,0,0,1,0
12500,35,2,64,126,0,1,0,0,0,0,0,1,0
12501,70,3,222,2,0,1,0,0,0,1,0,0,0
12502,100,4,0,130,0,0,1,0,0,0,0,1,0
12503,78,5,0,0,0,0,1,0,0,1,0,0,0
12504,148,1,0,0,0,0,1,0,0,1,0,0,0
12505,125,6,0,0,0,1,0,0,0,1,0,0,0
12506,155,2,0,24,0,1,0,0,0,1,0,0,0
12507,61,1,0,1,0,1,0,0,0,0,0,1,0
12508,100,15,0,1,0,0,1,0,0,0,0,1,0
12509,60,3,162,51,0,0,0,1,0,0,0,1,0
12510,40,14,0,1,0,1,0,0,0,0,0,1,0
12511,196,1,0,0,0,0,1,0,0,1,0,0,0
12512,101,2,0,1,0,0,1,0,0,1,0,0,0
12513,50,30,189,79,0,0,1,0,0,0,0,1,0
12514,150,3,0,0,0,0,1,0,0,1,0,0,0
12515,93,1,169,57,0,0,1,0,0,0,0,1,0
12516,64,60,81,9,0,1,0,0,0,0,0,1,0
12517,250,1,0,0,0,0,1,0,0,1,0,0,0
12518,129,3,0,0,0,0,1,0,0,1,0,0,0
12519,90,4,0,0,0,0,1,0,0,0,0,1,0
12520,120,5,0,15,0,0,1,0,0,1,0,0,0
12521,150,30,352,3,0,0,1,0,0,1,0,0,0
12522,146,1,0,0,0,0,1,0,0,1,0,0,0
12523,70,1,0,0,0,0,1,0,0,0,0,1,0
12524,115,28,149,12,0,0,1,0,0,1,0,0,0
12525,49,5,0,1,0,0,1,0,0,0,0,1,0
12526,200,3,3,34,0,0,1,0,0,1,0,0,0
12527,166,30,241,8,0,0,1,0,0,1,0,0,0
12528,40,1,0,1,0,1,0,0,0,0,0,1,0
12529,149,3,97,41,0,1,0,0,0,0,0,1,0
12530,58,5,0,1,0,1,0,0,0,0,0,1,0
12531,55,14,0,0,0,1,0,0,0,0,0,1,0
12532,35,6,0,1,0,1,0,0,0,0,0,1,0
12533,150,30,335,1,0,0,1,0,0,1,0,0,0
12534,150,3,0,0,0,0,1,0,0,1,0,0,0
12535,175,2,0,1,0,0,1,0,0,1,0,0,0
12536,189,3,108,31,0,1,0,0,0,1,0,0,0
12537,42,10,0,0,0,1,0,0,0,0,0,1,0
12538,175,3,47,83,0,1,0,0,0,1,0,0,0
12539,150,4,0,1,0,0,1,0,0,0,0,1,0
12540,425,2,49,64,0,0,1,0,0,1,0,0,0
12541,110,1,0,0,0,1,0,0,0,0,0,1,0
12542,75,3,0,4,0,0,1,0,0,0,0,1,0
12543,170,4,0,1,0,0,1,0,0,1,0,0,0
12544,120,1,0,1,0,0,1,0,0,1,0,0,0
12545,70,3,0,3,0,1,0,0,0,0,0,1,0
12546,299,3,108,1,0,1,0,0,0,1,0,0,0
12547,199,3,109,29,0,1,0,0,0,1,0,0,0
12548,67,1,0,1,0,0,1,0,0,0,0,1,0
12549,189,3,108,9,0,1,0,0,0,1,0,0,0
12550,80,5,0,0,0,0,1,0,0,0,0,1,0
12551,50,1,338,93,0,0,0,1,0,0,0,1,0
12552,220,1,253,135,0,0,1,0,0,1,0,0,0
12553,79,3,0,0,0,0,1,0,0,0,0,1,0
12554,79,2,78,4,0,0,0,1,0,0,0,1,0
12555,226,4,296,84,0,0,1,0,0,1,0,0,0
12556,79,5,0,3,0,1,0,0,0,0,0,1,0
12557,80,5,0,1,0,1,0,0,0,0,0,1,0
12558,169,4,89,0,0,0,1,0,0,0,0,1,0
12559,100,5,0,7,0,1,0,0,0,1,0,0,0
12560,98,7,0,6,0,0,1,0,0,1,0,0,0
12561,45,2,0,0,0,1,0,0,0,0,0,1,0
12562,65,3,13,6,0,0,0,1,0,0,0,1,0
12563,150,2,0,2,0,0,1,0,0,1,0,0,0
12564,125,1,137,232,0,0,1,0,0,0,0,1,0
12565,165,4,343,81,0,0,0,1,0,1,0,0,0
12566,179,29,0,4,0,0,1,0,0,1,0,0,0
12567,90,8,0,0,0,0,1,0,0,0,0,1,0
12568,65,1,0,0,0,1,0,0,0,0,0,1,0
12569,149,3,105,38,0,1,0,0,0,1,0,0,0
12570,50,10,0,3,0,1,0,0,0,0,0,1,0
12571,50,3,362,3,0,1,0,0,0,0,0,1,0
12572,189,3,109,39,0,1,0,0,0,0,0,1,0
12573,67,2,317,15,0,1,0,0,0,1,0,0,0
12574,140,2,0,6,0,0,1,0,0,1,0,0,0
12575,90,2,0,0,0,0,0,1,0,1,0,0,0
12576,80,20,0,0,0,1,0,0,0,0,0,1,0
12577,90,1,0,0,0,0,1,0,0,0,0,1,0
12578,117,2,0,0,0,0,1,0,0,1,0,0,0
12579,43,1,0,0,0,1,0,0,0,0,0,1,0
12580,189,3,108,21,0,1,0,0,0,0,0,1,0
12581,61,2,0,20,0,1,0,0,0,1,0,0,0
12582,299,3,108,5,0,1,0,0,0,1,0,0,0
12583,35,14,0,1,0,0,0,1,0,0,0,1,0
12584,39,2,0,3,0,0,1,0,0,0,0,1,0
12585,190,1,0,0,0,0,1,0,0,0,0,1,0
12586,249,1,0,0,0,0,1,0,0,1,0,0,0
12587,159,3,0,1,0,0,1,0,0,1,0,0,0
12588,125,1,0,0,0,0,1,0,0,1,0,0,0
12589,37,7,0,2,0,1,0,0,0,0,0,1,0
12590,175,3,0,12,0,0,1,0,0,1,0,0,0
12591,42,12,0,0,0,0,1,0,0,0,0,1,0
12592,110,4,0,1,0,1,0,0,0,1,0,0,0
12593,179,7,0,0,0,0,1,0,0,1,0,0,0
12594,90,1,0,0,0,1,0,0,0,1,0,0,0
12595,130,2,0,1,0,1,0,0,0,0,0,1,0
12596,140,2,63,106,0,1,0,0,0,1,0,0,0
12597,168,1,0,1,0,1,0,0,0,1,0,0,0
12598,128,3,0,2,0,1,0,0,0,1,0,0,0
12599,64,3,0,6,0,1,0,0,0,0,0,1,0
12600,35,14,0,1,0,1,0,0,0,0,0,1,0
12601,60,3,0,0,0,1,0,0,0,0,0,1,0
12602,200,2,0,0,0,1,0,0,0,1,0,0,0
12603,199,3,0,3,0,1,0,0,0,1,0,0,0
12604,175,3,7,115,0,1,0,0,0,1,0,0,0
12605,95,180,358,0,0,0,1,0,0,0,0,1,0
12606,55,1,82,20,0,1,0,0,0,0,0,1,0
12607,125,9,0,0,0,0,1,0,0,1,0,0,0
12608,45,1,0,0,0,0,1,0,0,0,0,1,0
12609,95,16,0,8,0,0,1,0,0,1,0,0,0
12610,50,30,64,17,0,1,0,0,0,0,0,1,0
12611,153,4,50,119,0,1,0,0,0,1,0,0,0
12612,39,1,0,1,0,1,0,0,0,0,0,1,0
12613,200,1,0,0,0,0,1,0,0,1,0,0,0
12614,85,2,0,2,0,0,1,0,0,0,0,1,0
12615,315,2,177,44,0,0,1,0,0,1,0,0,0
12616,89,5,171,10,0,1,0,0,0,1,0,0,0
12617,350,7,0,0,0,0,1,0,0,1,0,0,0
12618,179,1,342,126,0,0,0,1,0,1,0,0,0
12619,37,1,0,0,0,1,0,0,0,0,0,1,0
12620,75,5,0,0,0,1,0,0,0,0,0,1,0
12621,150,3,0,5,0,0,1,0,0,1,0,0,0
12622,245,1,0,81,0,1,0,0,0,1,0,0,0
12623,140,4,0,1,0,0,1,0,0,1,0,0,0
12624,115,2,358,5,0,1,0,0,0,0,0,1,0
12625,58,2,0,2,0,1,0,0,0,0,0,1,0
12626,190,4,257,72,0,1,0,0,0,1,0,0,0
12627,100,1,0,1,0,0,1,0,0,1,0,0,0
12628,139,5,0,0,0,1,0,0,0,1,0,0,0
12629,140,1,0,0,0,0,1,0,0,0,0,1,0
12630,299,3,108,19,0,1,0,0,0,1,0,0,0
12631,800,3,0,0,0,0,1,0,0,1,0,0,0
12632,110,3,305,94,0,0,1,0,0,0,0,1,0
12633,90,1,0,2,0,0,1,0,0,1,0,0,0
12634,61,1,0,4,0,1,0,0,0,0,0,1,0
12635,65,2,0,4,0,0,1,0,0,0,0,1,0
12636,60,1,287,264,0,0,1,0,0,0,0,1,0
12637,60,1,0,249,0,0,1,0,0,0,0,1,0
12638,225,2,10,28,0,0,1,0,0,1,0,0,0
12639,587,1,341,14,0,0,1,0,0,0,0,1,0
12640,175,3,0,162,0,0,1,0,0,1,0,0,0
12641,60,1,0,0,0,1,0,0,0,0,0,1,0
12642,166,30,56,6,0,0,1,0,0,1,0,0,0
12643,120,30,327,4,0,0,1,0,0,1,0,0,0
12644,168,2,0,21,0,1,0,0,0,1,0,0,0
12645,145,2,0,1,0,0,1,0,0,1,0,0,0
12646,325,4,33,83,0,1,0,0,0,1,0,0,0
12647,45,29,0,5,0,0,1,0,0,0,0,1,0
12648,75,25,0,0,0,0,1,0,0,0,0,1,0
12649,120,1,0,0,0,1,0,0,0,1,0,0,0
12650,206,1,365,1,0,1,0,0,0,0,0,1,0
12651,65,1,0,0,0,1,0,0,0,0,0,1,0
12652,80,1,0,1,0,0,1,0,0,0,0,1,0
12653,139,1,0,0,0,0,0,1,0,1,0,0,0
12654,239,4,0,58,0,0,1,0,0,1,0,0,0
12655,550,5,0,0,0,0,1,0,0,1,0,0,0
12656,30,1,0,0,0,1,0,0,0,0,0,1,0
12657,125,2,0,7,0,1,0,0,0,1,0,0,0
12658,195,2,0,0,0,0,1,0,0,1,0,0,0
12659,500,2,157,127,0,1,0,0,0,1,0,0,0
12660,47,1,65,630,0,0,0,1,0,0,0,1,0
12661,69,1,0,0,0,0,0,1,0,0,0,1,0
12662,90,2,0,0,0,0,1,0,0,0,0,1,0
12663,99,2,172,140,0,0,1,0,0,0,0,1,0
12664,75,1,0,1,0,0,1,0,0,0,0,1,0
12665,35,1,0,0,0,1,0,0,0,0,0,0,1
12666,80,31,0,1,0,1,0,0,0,1,0,0,0
12667,100,4,17,68,0,0,1,0,0,0,0,1,0
12668,60,1,0,4,0,1,0,0,0,0,0,1,0
12669,40,1,0,0,0,1,0,0,0,0,0,1,0
12670,118,5,0,1,0,0,1,0,0,1,0,0,0
12671,210,2,6,58,0,0,1,0,0,1,0,0,0
12672,55,2,0,6,0,1,0,0,0,1,0,0,0
12673,53,3,0,71,0,1,0,0,0,0,0,1,0
12674,185,1,0,1,0,0,1,0,0,1,0,0,0
12675,165,1,209,236,0,1,0,0,0,1,0,0,0
12676,125,1,0,0,0,0,1,0,0,0,0,1,0
12677,102,1,0,3,0,0,1,0,0,1,0,0,0
12678,80,1,0,2,0,1,0,0,0,0,0,1,0
12679,449,1,0,0,0,0,1,0,0,1,0,0,0
12680,200,1,0,0,0,0,1,0,0,1,0,0,0
12681,74,1,31,1,0,0,1,0,0,0,0,1,0
12682,95,1,0,5,0,0,1,0,0,1,0,0,0
12683,65,3,0,2,0,1,0,0,0,0,0,1,0
12684,152,1,350,46,0,0,1,0,0,1,0,0,0
12685,50,3,0,2,0,1,0,0,0,0,0,1,0
12686,250,1,0,0,0,1,0,0,0,1,0,0,0
12687,149,2,0,15,0,1,0,0,0,0,0,1,0
12688,89,1,29,19,0,0,1,0,0,0,0,1,0
12689,89,1,31,9,0,0,1,0,0,0,0,1,0
12690,250,7,0,1,0,0,1,0,0,1,0,0,0
12691,69,1,351,128,0,0,1,0,0,0,0,1,0
12692,150,3,0,0,0,0,1,0,0,1,0,0,0
12693,250,4,0,11,0,0,1,0,0,1,0,0,0
12694,500,29,88,5,0,0,1,0,0,1,0,0,0
12695,199,2,290,90,0,1,0,0,0,1,0,0,0
12696,55,1,0,0,0,0,1,0,0,0,0,1,0
12697,95,3,0,18,0,1,0,0,0,0,0,1,0
12698,27,1,349,27,0,0,1,0,0,0,0,0,1
12699,165,4,0,4,0,0,1,0,0,1,0,0,0
12700,179,1,323,2,0,0,1,0,0,0,0,1,0
12701,209,1,323,1,0,0,1,0,0,0,0,1,0
12702,149,1,331,0,0,0,1,0,0,0,0,1,0
12703,150,4,23,31,0,0,1,0,0,1,0,0,0
12704,375,2,0,2,0,1,0,0,0,0,0,1,0
12705,65,4,0,1,0,0,0,1,0,0,0,1,0
12706,275,2,0,9,0,0,1,0,0,1,0,0,0
12707,110,2,0,4,0,0,1,0,0,0,0,0,1
12708,99,1,0,42,0,0,1,0,0,0,0,1,0
12709,85,1,0,2,0,0,1,0,0,0,0,1,0
12710,189,1,341,7,0,0,1,0,0,0,0,1,0
12711,100,5,0,0,0,0,1,0,0,0,0,0,1
12712,75,5,63,92,0,0,1,0,0,0,0,1,0
12713,55,1,9,40,0,0,0,1,0,0,0,1,0
12714,75,1,0,0,0,1,0,0,0,0,0,1,0
12715,125,2,0,6,0,0,1,0,0,1,0,0,0
12716,150,1,0,0,0,0,1,0,0,1,0,0,0
12717,71,7,0,17,0,1,0,0,0,0,0,1,0
12718,46,3,30,152,0,0,0,1,0,0,0,1,0
12719,105,2,0,55,0,0,1,0,0,0,0,1,0
12720,41,1,0,1,0,1,0,0,0,0,0,1,0
12721,99,30,280,8,0,0,1,0,0,1,0,0,0
12722,37,1,160,75,0,0,0,1,0,0,0,1,0
12723,60,5,0,2,0,0,1,0,0,1,0,0,0
12724,218,2,336,80,0,1,0,0,0,1,0,0,0
12725,150,2,20,23,0,0,1,0,0,0,0,1,0
12726,52,2,0,2,0,0,1,0,0,0,0,1,0
12727,210,1,0,3,0,1,0,0,0,1,0,0,0
12728,115,3,0,1,0,0,1,0,0,1,0,0,0
12729,105,30,308,3,0,0,1,0,0,1,0,0,0
12730,80,2,0,3,0,0,1,0,0,0,0,1,0
12731,225,3,0,1,0,0,1,0,0,1,0,0,0
12732,135,31,48,2,0,1,0,0,0,1,0,0,0
12733,120,7,0,4,0,0,1,0,0,0,0,1,0
12734,65,1,106,59,0,0,1,0,0,0,0,0,1
12735,149,3,105,38,0,1,0,0,0,1,0,0,0
12736,160,1,0,9,0,0,1,0,0,1,0,0,0
12737,60,1,0,1,0,0,1,0,0,0,0,1,0
12738,90,1,0,0,0,0,1,0,0,1,0,0,0
12739,230,3,0,7,0,0,1,0,0,1,0,0,0
12740,250,2,137,67,0,0,1,0,0,1,0,0,0
12741,299,30,223,61,0,0,1,0,0,1,0,0,0
12742,79,1,178,23,0,1,0,0,0,0,0,1,0
12743,46,1,0,0,0,0,0,1,0,0,0,1,0
12744,110,4,0,3,0,1,0,0,0,1,0,0,0
12745,70,1,0,1,0,0,1,0,0,0,0,1,0
12746,150,2,0,1,0,1,0,0,0,1,0,0,0
12747,59,15,0,12,0,1,0,0,0,0,0,1,0
12748,165,1,0,213,0,0,1,0,0,1,0,0,0
12749,199,3,0,32,0,1,0,0,0,0,0,1,0
12750,299,3,108,3,0,1,0,0,0,1,0,0,0
12751,42,1,0,3,0,1,0,0,0,0,0,1,0
12752,130,2,293,157,0,1,0,0,0,1,0,0,0
12753,63,30,73,19,0,1,0,0,0,0,0,1,0
12754,180,4,4,25,0,0,1,0,0,1,0,0,0
12755,220,5,0,1,0,1,0,0,0,1,0,0,0
12756,68,1,0,30,0,1,0,0,0,0,0,1,0
12757,119,1,0,134,0,0,1,0,0,0,0,1,0
12758,150,3,89,12,0,0,1,0,0,0,0,1,0
12759,80,7,0,0,1,0,0,0,0,1,0,0,0
12760,55,1,0,0,0,1,0,0,0,0,0,1,0
12761,50,1,0,0,0,0,1,0,0,0,0,1,0
12762,199,2,248,188,0,0,1,0,0,1,0,0,0
12763,50,3,0,0,0,1,0,0,0,0,0,1,0
12764,60,2,0,7,0,1,0,0,0,0,0,1,0
12765,135,3,0,44,0,0,0,1,0,1,0,0,0
12766,64,1,0,1,0,1,0,0,0,0,0,1,0
12767,65,2,0,0,0,1,0,0,0,0,0,1,0
12768,40,1,361,191,0,0,0,1,0,0,0,1,0
12769,115,4,0,11,0,1,0,0,0,1,0,0,0
12770,45,1,0,522,0,0,0,1,0,0,0,1,0
12771,38,7,0,1,0,1,0,0,0,0,0,1,0
12772,85,5,0,1,0,0,1,0,0,0,0,1,0
12773,275,5,63,81,0,0,1,0,0,1,0,0,0
12774,154,60,167,0,0,0,1,0,0,1,0,0,0
12775,125,2,0,26,0,0,0,1,0,1,0,0,0
12776,250,30,338,17,0,0,1,0,0,1,0,0,0
12777,99,13,351,12,0,0,0,1,0,0,0,1,0
12778,85,1,347,1,0,0,0,1,0,0,0,1,0
12779,105,1,0,0,0,0,1,0,0,0,0,1,0
12780,100,2,0,6,0,0,1,0,0,1,0,0,0
12781,70,1,0,7,0,0,1,0,0,0,0,1,0
12782,65,30,148,3,0,0,1,0,0,0,0,1,0
12783,60,2,0,12,0,1,0,0,0,1,0,0,0
12784,50,2,130,3,0,1,0,0,0,0,0,1,0
12785,35,3,0,33,0,1,0,0,0,0,0,1,0
12786,180,3,207,34,0,0,1,0,0,1,0,0,0
12787,70,7,0,34,0,1,0,0,0,1,0,0,0
12788,220,2,152,72,0,0,1,0,0,1,0,0,0
12789,135,30,327,5,0,0,1,0,0,1,0,0,0
12790,140,30,356,4,0,0,1,0,0,1,0,0,0
12791,175,2,178,6,0,1,0,0,0,0,0,1,0
12792,180,30,347,4,0,0,1,0,0,1,0,0,0
12793,165,30,346,0,0,0,1,0,0,1,0,0,0
12794,55,2,0,16,0,0,0,1,0,0,0,1,0
12795,100,1,0,0,0,0,1,0,0,1,0,0,0
12796,91,4,0,8,0,0,1,0,0,0,0,1,0
12797,175,1,0,0,0,0,1,0,0,0,0,1,0
12798,70,5,0,0,0,1,0,0,0,0,0,1,0
12799,143,3,323,199,0,1,0,0,0,1,0,0,0
12800,55,14,0,2,0,1,0,0,0,0,0,1,0
12801,110,3,0,1,0,0,1,0,0,1,0,0,0
12802,30,1,0,0,0,1,0,0,0,0,0,1,0
12803,90,1,87,3,0,0,0,1,0,0,0,1,0
12804,199,1,0,2,0,0,1,0,0,0,0,1,0
12805,150,60,73,7,0,0,1,0,0,1,0,0,0
12806,99,1,0,0,0,0,1,0,0,0,0,1,0
12807,40,1,0,0,0,0,1,0,0,0,0,1,0
12808,235,3,0,2,0,0,1,0,0,1,0,0,0
12809,60,2,39,13,0,0,0,1,0,0,0,1,0
12810,60,1,156,231,0,0,0,1,0,1,0,0,0
12811,45,5,347,35,0,0,0,1,0,0,0,1,0
12812,155,2,0,0,0,0,1,0,0,1,0,0,0
12813,135,1,0,0,0,0,1,0,0,1,0,0,0
12814,165,1,348,69,0,1,0,0,0,1,0,0,0
12815,295,1,0,0,0,0,1,0,0,0,0,1,0
12816,77,1,152,98,0,0,1,0,0,0,0,1,0
12817,43,5,0,17,0,1,0,0,0,0,0,1,0
12818,230,180,365,0,0,0,1,0,0,1,0,0,0
12819,70,30,0,62,0,1,0,0,0,1,0,0,0
12820,105,5,364,1,0,1,0,0,0,1,0,0,0
12821,54,4,0,6,0,1,0,0,0,0,0,1,0
12822,199,3,0,0,0,1,0,0,0,1,0,0,0
12823,97,2,0,0,0,1,0,0,0,0,0,1,0
12824,55,3,0,31,0,1,0,0,0,0,0,1,0
12825,285,5,224,92,0,0,1,0,0,1,0,0,0
12826,200,2,0,0,0,0,1,0,0,0,0,1,0
12827,255,3,177,117,0,1,0,0,0,1,0,0,0
12828,300,30,1,101,0,1,0,0,0,1,0,0,0
12829,75,12,0,1,0,1,0,0,0,0,0,1,0
12830,150,1,0,0,0,1,0,0,0,0,0,1,0
12831,64,2,0,2,0,1,0,0,0,0,0,1,0
12832,250,1,0,0,0,0,1,0,0,1,0,0,0
12833,70,7,0,1,0,1,0,0,0,0,0,1,0
12834,295,3,1,202,0,1,0,0,0,1,0,0,0
12835,135,1,0,4,0,0,1,0,0,1,0,0,0
12836,69,1,276,103,0,0,0,1,0,1,0,0,0
12837,220,4,0,211,0,0,0,1,0,1,0,0,0
12838,80,3,0,0,0,1,0,0,0,0,0,1,0
12839,88,2,30,107,0,0,1,0,0,0,0,1,0
12840,125,1,0,45,0,0,1,0,0,0,0,1,0
12841,69,3,95,37,0,1,0,0,0,1,0,0,0
12842,139,4,0,3,0,0,1,0,0,1,0,0,0
12843,99,1,154,8,0,1,0,0,0,0,0,0,1
12844,149,1,168,27,0,1,0,0,0,0,0,1,0
12845,90,30,360,6,0,0,1,0,0,1,0,0,0
12846,360,30,363,1,0,0,1,0,0,1,0,0,0
12847,99,3,0,35,0,1,0,0,0,0,0,1,0
12848,60,2,0,5,0,0,0,1,0,0,0,1,0
12849,60,1,0,2,0,0,1,0,0,0,0,1,0
12850,275,2,0,162,0,0,0,1,0,1,0,0,0
12851,65,1,358,76,0,1,0,0,0,0,0,1,0
12852,149,1,0,134,0,1,0,0,0,1,0,0,0
12853,60,1,0,1,0,0,1,0,0,0,0,1,0
12854,120,4,287,93,0,1,0,0,0,1,0,0,0
12855,35,3,0,0,0,0,1,0,0,0,0,1,0
12856,261,1,0,5,0,1,0,0,0,1,0,0,0
12857,315,5,8,0,0,0,1,0,0,1,0,0,0
12858,99,2,309,125,0,1,0,0,0,1,0,0,0
12859,49,2,0,0,0,1,0,0,0,0,0,1,0
12860,65,1,0,136,0,1,0,0,0,0,0,1,0
12861,150,3,0,0,0,1,0,0,0,1,0,0,0
12862,65,1,0,0,0,0,1,0,0,0,0,1,0
12863,60,1,127,155,0,1,0,0,0,0,0,1,0
12864,69,2,0,56,0,1,0,0,0,0,0,1,0
12865,150,2,147,84,0,1,0,0,0,1,0,0,0
12866,37,4,0,11,0,1,0,0,0,0,0,1,0
12867,100,1,0,228,0,0,0,1,0,1,0,0,0
12868,99,3,64,103,0,1,0,0,0,1,0,0,0
12869,160,30,365,4,0,0,1,0,0,1,0,0,0
12870,225,30,324,18,0,0,1,0,0,1,0,0,0
12871,51,5,74,13,0,1,0,0,0,0,0,1,0
12872,66,1,0,0,0,0,0,1,0,0,0,1,0
12873,65,2,0,187,0,0,1,0,0,0,0,1,0
12874,120,5,0,34,0,1,0,0,0,1,0,0,0
12875,125,1,365,6,0,0,1,0,0,0,0,0,1
12876,275,3,92,94,0,0,1,0,0,1,0,0,0
12877,94,2,0,38,0,1,0,0,0,1,0,0,0
12878,60,7,163,0,0,0,1,0,0,0,0,1,0
12879,49,8,0,0,0,1,0,0,0,0,0,1,0
12880,1731,10,7,85,0,0,1,0,0,1,0,0,0
12881,99,1,354,187,0,1,0,0,0,0,0,1,0
12882,41,1,0,1,0,1,0,0,0,0,0,1,0
12883,90,1,0,3,0,0,1,0,0,0,0,1,0
12884,86,14,9,4,0,0,1,0,0,1,0,0,0
12885,100,30,14,2,0,1,0,0,0,1,0,0,0
12886,81,1,0,0,0,0,1,0,0,0,0,1,0
12887,113,5,116,85,0,1,0,0,0,1,0,0,0
12888,35,3,0,2,1,0,0,0,0,0,0,1,0
12889,85,1,0,0,0,0,1,0,0,1,0,0,0
12890,45,1,0,0,0,1,0,0,0,0,0,1,0
12891,200,3,356,26,0,1,0,0,0,1,0,0,0
12892,100,30,355,7,0,0,1,0,0,1,0,0,0
12893,43,7,23,10,1,0,0,0,0,1,0,0,0
12894,180,1,248,29,0,0,0,1,0,1,0,0,0
12895,105,1,0,0,0,1,0,0,0,0,0,1,0
12896,200,28,188,5,0,0,1,0,0,1,0,0,0
12897,45,4,0,0,0,1,0,0,0,0,0,1,0
12898,80,1,346,36,0,0,1,0,0,0,0,1,0
12899,122,3,0,0,0,0,1,0,0,1,0,0,0
12900,400,3,0,0,0,0,1,0,0,1,0,0,0
12901,55,1,0,1,0,1,0,0,0,0,0,1,0
12902,110,1,0,0,0,0,1,0,0,1,0,0,0
12903,110,30,286,7,0,0,1,0,0,1,0,0,0
12904,145,1,0,21,0,0,1,0,0,1,0,0,0
12905,37,10,0,6,0,1,0,0,0,0,0,1,0
12906,100,1,0,0,0,0,1,0,0,0,0,0,1
12907,180,2,294,190,0,0,1,0,0,1,0,0,0
12908,90,1,0,187,0,0,1,0,0,0,0,1,0
12909,135,3,0,5,0,0,1,0,0,1,0,0,0
12910,49,5,0,2,0,1,0,0,0,0,0,1,0
